Order Id 10000, Total Price $108.00
Order Id 10935, Total Price $378.00
Order Id 10935, Total Price $187.50
Order Id 10935, Total Price $54.00
Order Id 10936, Total Price $456.00
Order Id 10937, Total Price $364.80
Order Id 10937, Total Price $280.00
Order Id 10938, Total Price $90.00
Order Id 10938, Total Price $828.00
Order Id 10938, Total Price $1249.50
Order Id 10938, Total Price $564.38
Order Id 10939, Total Price $161.50
Order Id 10939, Total Price $476.00
Order Id 10940, Total Price $240.00
Order Id 10940, Total Price $120.00
Order Id 10941, Total Price $412.50
Order Id 10941, Total Price $1109.25
Order Id 10941, Total Price $750.00
Order Id 10941, Total Price $1740.00
Order Id 10942, Total Price $560.00
Order Id 10943, Total Price $90.00
Order Id 10943, Total Price $441.00
Order Id 10943, Total Price $180.00
Order Id 10944, Total Price $78.75
Order Id 10944, Total Price $262.58
Order Id 10944, Total Price $684.00
Order Id 10945, Total Price $120.00
Order Id 10945, Total Price $125.00
Order Id 10946, Total Price $775.00
Order Id 10946, Total Price $112.50
Order Id 10946, Total Price $520.00
Order Id 10947, Total Price $220.00
Order Id 10948, Total Price $146.25
Order Id 10948, Total Price $2120.00
Order Id 10948, Total Price $96.00
Order Id 10949, Total Price $300.00
Order Id 10949, Total Price $930.00
Order Id 10949, Total Price $234.00
Order Id 10949, Total Price $2958.00
Order Id 10950, Total Price $110.00
Order Id 10951, Total Price $35.63
Order Id 10951, Total Price $55.01
Order Id 10951, Total Price $368.13
Order Id 10952, Total Price $380.00
Order Id 10952, Total Price $91.20
Order Id 10953, Total Price $3847.50
Order Id 10953, Total Price $593.75
Order Id 10954, Total Price $415.31
Order Id 10954, Total Price $265.63
Order Id 10954, Total Price $285.00
Order Id 10954, Total Price $693.60
Order Id 10955, Total Price $74.40
Order Id 10956, Total Price $120.00
Order Id 10956, Total Price $133.00
Order Id 10956, Total Price $424.00
Order Id 10957, Total Price $776.70
Order Id 10957, Total Price $720.00
Order Id 10957, Total Price $266.00
Order Id 10958, Total Price $427.00
Order Id 10958, Total Price $180.00
Order Id 10958, Total Price $174.00
Order Id 10959, Total Price $131.75
Order Id 10960, Total Price $33.75
Order Id 10960, Total Price $231.60
Order Id 10961, Total Price $39.90
Order Id 10961, Total Price $1080.00
Order Id 10962, Total Price $1350.00
Order Id 10962, Total Price $462.00
Order Id 10962, Total Price $656.00
Order Id 10962, Total Price $324.00
Order Id 10962, Total Price $792.00
Order Id 10963, Total Price $57.80
Order Id 10964, Total Price $375.00
Order Id 10964, Total Price $1317.50
Order Id 10964, Total Price $360.00
Order Id 10965, Total Price $848.00
Order Id 10966, Total Price $208.00
Order Id 10966, Total Price $387.60
Order Id 10966, Total Price $502.86
Order Id 10967, Total Price $110.40
Order Id 10967, Total Price $800.00
Order Id 10968, Total Price $1140.00
Order Id 10968, Total Price $135.00
Order Id 10968, Total Price $133.00
Order Id 10969, Total Price $108.00
Order Id 10970, Total Price $224.00
Order Id 10971, Total Price $1733.06
Order Id 10972, Total Price $234.00
Order Id 10972, Total Price $17.50
Order Id 10973, Total Price $156.15
Order Id 10973, Total Price $57.90
Order Id 10973, Total Price $77.50
Order Id 10974, Total Price $439.00
Order Id 10975, Total Price $640.00
Order Id 10975, Total Price $77.50
Order Id 10976, Total Price $912.00
Order Id 10977, Total Price $540.00
Order Id 10977, Total Price $285.00
Order Id 10977, Total Price $530.00
Order Id 10977, Total Price $878.00
Order Id 10978, Total Price $680.00
Order Id 10978, Total Price $340.00
Order Id 10978, Total Price $184.00
Order Id 10978, Total Price $99.20
Order Id 10979, Total Price $540.00
Order Id 10979, Total Price $760.00
Order Id 10979, Total Price $360.00
Order Id 10979, Total Price $1317.00
Order Id 10979, Total Price $300.00
Order Id 10979, Total Price $1536.50
Order Id 10980, Total Price $248.00
Order Id 10981, Total Price $15810.00
Order Id 10982, Total Price $600.00
Order Id 10982, Total Price $414.00
Order Id 10983, Total Price $428.40
Order Id 10983, Total Price $292.50
Order Id 10984, Total Price $959.75
Order Id 10984, Total Price $90.00
Order Id 10984, Total Price $760.00
Order Id 10985, Total Price $565.38
Order Id 10985, Total Price $450.00
Order Id 10985, Total Price $1008.00
Order Id 10986, Total Price $630.00
Order Id 10986, Total Price $1215.00
Order Id 10986, Total Price $180.00
Order Id 10986, Total Price $195.00
Order Id 10987, Total Price $1800.00
Order Id 10987, Total Price $276.00
Order Id 10987, Total Price $696.00
Order Id 10988, Total Price $1800.00
Order Id 10988, Total Price $1774.80
Order Id 10989, Total Price $1000.00
Order Id 10989, Total Price $315.00
Order Id 10989, Total Price $38.60
Order Id 10990, Total Price $650.00
Order Id 10990, Total Price $714.00
Order Id 10990, Total Price $1326.00
Order Id 10990, Total Price $1598.85
Order Id 10991, Total Price $760.00
Order Id 10991, Total Price $240.00
Order Id 10991, Total Price $1296.00
Order Id 10992, Total Price $69.60
Order Id 10993, Total Price $4642.13
Order Id 10993, Total Price $253.31
Order Id 10994, Total Price $940.50
Order Id 10995, Total Price $1060.00
Order Id 10995, Total Price $136.00
Order Id 10996, Total Price $560.00
Order Id 10997, Total Price $1600.00
Order Id 10997, Total Price $180.00
Order Id 10997, Total Price $105.00
Order Id 10998, Total Price $54.00
Order Id 10998, Total Price $199.50
Order Id 10998, Total Price $200.00
Order Id 10998, Total Price $232.50
Order Id 10999, Total Price $183.35
Order Id 10999, Total Price $755.25
Order Id 10999, Total Price $259.35
Order Id 11000, Total Price $412.50
Order Id 11000, Total Price $101.25
Order Id 11000, Total Price $390.00
Order Id 11001, Total Price $1800.00
Order Id 11001, Total Price $525.00
Order Id 11001, Total Price $300.00
Order Id 11001, Total Price $144.00
Order Id 11002, Total Price $336.00
Order Id 11002, Total Price $229.50
Order Id 11002, Total Price $285.60
Order Id 11002, Total Price $960.00
Order Id 11003, Total Price $72.00
Order Id 11003, Total Price $184.00
Order Id 11003, Total Price $70.00
Order Id 11004, Total Price $187.38
Order Id 11004, Total Price $108.00
Order Id 11005, Total Price $36.00
Order Id 11005, Total Price $550.00
Order Id 11006, Total Price $144.00
Order Id 11006, Total Price $185.69
Order Id 11007, Total Price $1200.00
Order Id 11007, Total Price $1237.90
Order Id 11007, Total Price $196.00
Order Id 11008, Total Price $3032.40
Order Id 11008, Total Price $1197.00
Order Id 11008, Total Price $451.50
Order Id 11009, Total Price $54.00
Order Id 11009, Total Price $256.50
Order Id 11009, Total Price $306.00
Order Id 11010, Total Price $600.00
Order Id 11010, Total Price $45.00
Order Id 11011, Total Price $503.50
Order Id 11011, Total Price $430.00
Order Id 11012, Total Price $437.00
Order Id 11012, Total Price $1162.80
Order Id 11012, Total Price $1225.50
Order Id 11013, Total Price $90.00
Order Id 11013, Total Price $56.00
Order Id 11013, Total Price $190.00
Order Id 11013, Total Price $25.00
Order Id 11014, Total Price $243.18
Order Id 11015, Total Price $388.35
Order Id 11015, Total Price $234.00
Order Id 11016, Total Price $187.50
Order Id 11016, Total Price $304.00
Order Id 11017, Total Price $250.00
Order Id 11017, Total Price $6050.00
Order Id 11017, Total Price $450.00
Order Id 11018, Total Price $760.00
Order Id 11018, Total Price $625.00
Order Id 11018, Total Price $190.00
Order Id 11019, Total Price $36.00
Order Id 11019, Total Price $40.00
Order Id 11020, Total Price $632.40
Order Id 11021, Total Price $156.75
Order Id 11021, Total Price $1215.00
Order Id 11021, Total Price $1967.49
Order Id 11021, Total Price $1749.00
Order Id 11021, Total Price $1218.00
Order Id 11022, Total Price $322.00
Order Id 11022, Total Price $1080.00
Order Id 11023, Total Price $120.00
Order Id 11023, Total Price $1380.00
Order Id 11024, Total Price $374.76
Order Id 11024, Total Price $75.00
Order Id 11024, Total Price $442.05
Order Id 11024, Total Price $1075.00
Order Id 11025, Total Price $162.00
Order Id 11025, Total Price $108.00
Order Id 11026, Total Price $500.00
Order Id 11026, Total Price $530.00
Order Id 11027, Total Price $101.25
Order Id 11027, Total Price $776.47
Order Id 11028, Total Price $840.00
Order Id 11028, Total Price $1320.00
Order Id 11029, Total Price $760.00
Order Id 11029, Total Price $526.80
Order Id 11030, Total Price $1425.00
Order Id 11030, Total Price $1494.50
Order Id 11030, Total Price $5570.55
Order Id 11030, Total Price $4125.00
Order Id 11031, Total Price $810.00
Order Id 11031, Total Price $480.00
Order Id 11031, Total Price $94.50
Order Id 11031, Total Price $665.00
Order Id 11031, Total Price $344.00
Order Id 11032, Total Price $665.00
Order Id 11032, Total Price $6587.50
Order Id 11032, Total Price $1650.00
Order Id 11033, Total Price $2066.40
Order Id 11033, Total Price $1166.40
Order Id 11034, Total Price $135.00
Order Id 11034, Total Price $233.40
Order Id 11034, Total Price $171.00
Order Id 11035, Total Price $180.00
Order Id 11035, Total Price $1080.00
Order Id 11035, Total Price $420.00
Order Id 11035, Total Price $74.50
Order Id 11036, Total Price $42.00
Order Id 11036, Total Price $1650.00
Order Id 11037, Total Price $60.00
Order Id 11038, Total Price $73.60
Order Id 11038, Total Price $14.00
Order Id 11038, Total Price $645.00
Order Id 11039, Total Price $912.00
Order Id 11039, Total Price $432.00
Order Id 11039, Total Price $1200.00
Order Id 11039, Total Price $546.00
Order Id 11040, Total Price $200.00
Order Id 11041, Total Price $456.00
Order Id 11041, Total Price $1317.00
Order Id 11042, Total Price $291.75
Order Id 11042, Total Price $114.00
Order Id 11043, Total Price $210.00
Order Id 11044, Total Price $591.60
Order Id 11045, Total Price $37.50
Order Id 11045, Total Price $1272.00
Order Id 11046, Total Price $722.00
Order Id 11046, Total Price $456.00
Order Id 11046, Total Price $307.80
Order Id 11047, Total Price $337.50
Order Id 11047, Total Price $480.38
Order Id 11048, Total Price $525.00
Order Id 11049, Total Price $152.00
Order Id 11049, Total Price $121.60
Order Id 11050, Total Price $810.00
Order Id 11051, Total Price $36.00
Order Id 11052, Total Price $1104.00
Order Id 11052, Total Price $228.00
Order Id 11053, Total Price $1750.00
Order Id 11053, Total Price $640.00
Order Id 11053, Total Price $665.00
Order Id 11054, Total Price $25.00
Order Id 11054, Total Price $280.00
Order Id 11055, Total Price $67.50
Order Id 11055, Total Price $210.00
Order Id 11055, Total Price $1060.00
Order Id 11055, Total Price $390.00
Order Id 11056, Total Price $1200.00
Order Id 11056, Total Price $840.00
Order Id 11056, Total Price $1700.00
Order Id 11057, Total Price $45.00
Order Id 11058, Total Price $30.00
Order Id 11058, Total Price $714.00
Order Id 11058, Total Price $114.00
Order Id 11059, Total Price $180.00
Order Id 11059, Total Price $468.00
Order Id 11059, Total Price $1190.00
Order Id 11060, Total Price $136.00
Order Id 11060, Total Price $130.00
Order Id 11061, Total Price $510.00
Order Id 11062, Total Price $262.40
Order Id 11062, Total Price $144.00
Order Id 11063, Total Price $420.00
Order Id 11063, Total Price $662.40
Order Id 11063, Total Price $260.55
Order Id 11064, Total Price $2702.70
Order Id 11064, Total Price $115.80
Order Id 11064, Total Price $738.00
Order Id 11064, Total Price $86.40
Order Id 11064, Total Price $687.50
Order Id 11065, Total Price $77.67
Order Id 11065, Total Price $111.75
Order Id 11066, Total Price $52.35
Order Id 11066, Total Price $386.40
Order Id 11066, Total Price $490.00
Order Id 11067, Total Price $86.85
Order Id 11068, Total Price $310.08
Order Id 11068, Total Price $1407.60
Order Id 11068, Total Price $309.40
Order Id 11069, Total Price $360.00
Order Id 11070, Total Price $612.00
Order Id 11070, Total Price $323.00
Order Id 11070, Total Price $444.98
Order Id 11070, Total Price $250.00
Order Id 11071, Total Price $427.50
Order Id 11071, Total Price $57.00
Order Id 11072, Total Price $152.00
Order Id 11072, Total Price $386.00
Order Id 11072, Total Price $357.50
Order Id 11072, Total Price $4322.50
Order Id 11073, Total Price $210.00
Order Id 11073, Total Price $90.00
Order Id 11074, Total Price $232.08
Order Id 11075, Total Price $161.50
Order Id 11075, Total Price $306.00
Order Id 11075, Total Price $30.60
Order Id 11076, Total Price $375.00
Order Id 11076, Total Price $348.75
Order Id 11076, Total Price $69.00
Order Id 11077, Total Price $364.80
Order Id 11077, Total Price $40.00
Order Id 11077, Total Price $22.00
Order Id 11077, Total Price $24.50
Order Id 11077, Total Price $28.50
Order Id 11077, Total Price $72.00
Order Id 11077, Total Price $31.00
Order Id 11077, Total Price $72.20
Order Id 11077, Total Price $24.00
Order Id 11077, Total Price $22.55
Order Id 11077, Total Price $33.85
Order Id 11077, Total Price $77.76
Order Id 11077, Total Price $18.00
Order Id 11077, Total Price $32.00
Order Id 11077, Total Price $34.20
Order Id 11077, Total Price $28.95
Order Id 11077, Total Price $35.28
Order Id 11077, Total Price $14.00
Order Id 11077, Total Price $48.00
Order Id 11077, Total Price $63.92
Order Id 11077, Total Price $64.51
Order Id 11077, Total Price $17.00
Order Id 11077, Total Price $29.70
Order Id 11077, Total Price $31.00
Order Id 11077, Total Price $26.00
